timestamp_TW,uuid,ucid,upid,problem_number,exercise_problem_repeat_session,is_correct,total_sec_taken,total_attempt_cnt,used_hint_cnt,points,badges_cnt,is_self_coach,has_student_cnt,belongs_to_class_cnt,difficulty,learning_stage,cheating
2019-05-16 20:15:00+00:00,62uwQFfmQ+0O0K5+/Ck96HYn2IvZ5zrQF5ct0A19d/k=,FR4KFXSJBwuu1LqaZRVJs+gv6d7T8mqibchrQhNvAKc=,z/KwyhfrY2XT/vL69V1LlWI4cmTETGQAyHyHUob5u64=,47,2,TRUE,15,1,0,339019,74,FALSE,0,4,easy,junior,1
2019-05-09 17:00:00+00:00,lv10Gkwwq8FDHkjt8fkacEN/n2xp2ApUVXpQQwjVM1Y=,eem9dUXJyUw0k1eqjFlnFp52CjkEsGsRMN5hIg7AxIg=,YdyCBe1SXzlbglWjEQj0tOLbzarzoUwCW1WTYYbyhmU=,20,1,TRUE,47,1,0,101663,32,FALSE,0,3,normal,elementary,0
2019-05-25 17:15:00+00:00,tMinXLoh5mzBO8P6A2yIQKof+6hkQB0bYrT2wY7v6T4=,b9R/xne951+T/j1JI1MBUYj5GedaqnaVkFFXo7wZ+qo=,za6707afoB7DaZRxIP5VEPTEbzkhNpWdmQbY9LGXOp8=,3,1,TRUE,132,1,0,18129,8,FALSE,0,1,normal,elementary,1
2019-06-04 12:00:00+00:00,nUkaUUD0T75sxYR2L3Ur+VFl5q5Os+gK7cQa2izTbIo=,s6iUzyQUzDGLXdahm0mCWfk5q8rcxE5JGLnSGk5h88M=,EAgFJ09zlRSowbRinROGQ9ux+mMLdoq9PjYZNORQIe8=,25,1,TRUE,47,1,0,612812,90,FALSE,0,1,easy,elementary,0
2019-06-03 14:30:00+00:00,gbonSzuZ1/UOLttgJhYoQcytWNIb5VQIoboUkTX1xeo=,DBCNxZ0sgsp2UnxD2QjnB5hpbDbKo2poEf5HLMnXhck=,GjBTMNd91NS52MfpeMXI6EMVUj7GyVGajmYksz3zpsI=,6,1,FALSE,24,4,1,222800,16,FALSE,0,1,easy,elementary,0
2019-06-10 20:30:00+00:00,YhiVImmXXgf/b3z3jesXZE5eq3twWRdZ03/TUtSDxyg=,A4uyvCQoQk/eDtSbRh4VQSkKghw1lxAz3hTuikhchB8=,6Fej3xmRSBfDv+HVL6vYQ0hUtvP6dT32FjQ2KLy5lV0=,5,1,TRUE,19,1,0,234724,23,FALSE,0,0,normal,elementary,0
2019-05-02 17:00:00+00:00,WL4CgkoQTaGA0HAHeXJ4aGBgDfCGknGgbTaoZ6bG8+8=,v1Oz7FC54hKUCiGnoQwiclh4/CkfCbxtwHTKE7EJVqw=,pdqeYer+KbqKKED4Ss3YnKdmlDsPVx36gQkClX9rJh8=,4,1,TRUE,3,1,0,296393,65,FALSE,0,3,easy,elementary,1
2019-06-02 20:00:00+00:00,2/0uM17thXH67FMjHbO3pZaANA0uc0MwaBz3gG4A6kQ=,jvSzlPLRjqqstMszjfw2Y1+0IOmVTo8P8l/rpJzPgNU=,Did4c9sQNceb4Nes3B4XDozYcsqjlwbNv2Hby+6KPGI=,7,1,TRUE,21,1,0,40782,1,FALSE,0,0,easy,elementary,0
2019-06-11 15:30:00+00:00,I76lqT6SBeTriMcgE263TlJtZTc3d0SzJW6iow34kXw=,w3a6Wk12CqIrUktZei2Z0W3Rf8xdgEdjIW9QX0MWIf8=,uekwbHEOII5DHwhXgjKS4JgB7Re76lT/9xyD7lp07Yk=,2,1,TRUE,15,1,0,362121,27,FALSE,0,2,easy,elementary,1
2019-05-20 16:00:00+00:00,XLn4SuciJTNC0Y4CEW2vEQ10ERZFLYaUQMgl5PeYhIk=,daGwNLwnh35rFVqjg4maa1tVsx+wdDt7V9HggGCDZXI=,Yxw6kg66+5zeWU4DyuuDrf7Xy/LCNzlTih3xNEuUdRM=,26,1,TRUE,30,1,0,257729,39,FALSE,0,1,easy,elementary,0
2019-06-07 09:15:00+00:00,o0TrQ7VmGQR2Fu2951/a1VLFNtKkSTLtv9VisfT2KWw=,z5YJ7GOEyGfxENlfIjBKbMbTzhp3V5TS6Zp62Y/PKPc=,w0OwEglQjA7JhRjNJDcOQ+nEUP38AsC40gEF/YYw/b4=,3,1,FALSE,49,3,2,16183,6,FALSE,0,1,easy,elementary,0
2019-06-02 13:30:00+00:00,QtemDI9N64iI3ez/0xALc9uaiq3O7TVMwtV9a4e0LPU=,+xN/geZI+rXD8yB7YBDvLwAXgXO6aORg9eOFv6AfGHM=,5DS18Xp89RhfmN+kmpkPlao9X9a0N/gnkwcNyx6qIFg=,10,1,TRUE,59,1,0,1060321,133,FALSE,10,17,hard,elementary,0
2019-05-16 20:00:00+00:00,Fu4hR9rvu7wJvxTLmWBxMJe/hc3F1nnbYEXmMuUo5Xk=,3RuMUvN/dcLHZuOG/Y7DJ/bcazpLCu/pXC6iqNqEXog=,HX+nC85Ij5QIvR1NOBdZIg/WqiT/tNexOClSaS/Tll8=,20,2,TRUE,59,1,0,335379,36,FALSE,0,1,hard,junior,1
2019-06-06 17:00:00+00:00,2C+u09OqTgjdoGpUQ1ouIc/Xk22ym42baXGxy+goAbM=,TwyqyV1uJYlDAX8wX/PtTCVZEBo/APIVfTzzleGkNCQ=,1MBa2f5Qog4JBoAuUfJf0fxeJctdEirAqKgfsg246eI=,18,2,TRUE,10,1,0,960076,29,FALSE,0,2,easy,elementary,1
2019-06-09 14:15:00+00:00,SlMsvON+BD2HQTOQgmiuv78Y1iKc0zF/KT83Rty1Ypg=,mWLymE1Nkn97ABCS6bLlR35/Hk/RnkkXXFmQaVMAFTQ=,xfBuluGfQq9AhjfekDydJlRhhL+hsKvy0GZuU6Rnwn4=,3,1,TRUE,90,1,0,182484,28,FALSE,0,1,easy,elementary,0
2019-06-02 11:15:00+00:00,N/QDTLOHwt1OPBbmXpKcWQA26FhLwsuuxg7QspE8R7E=,NS6OkBviulEOoEuZxo/1C7WYE0TBn7Asw/DwVo28lW8=,J+JZBXqH01z2f/AyX+qnEqMmHvUMnI6besBOEN04qKI=,16,2,FALSE,9,4,1,336081,26,FALSE,0,5,normal,elementary,0
2019-06-02 20:45:00+00:00,AqhXm6jvRCCErI7oXGAoano3KKM9/gc/QK5nwd3IgWY=,svTmVFY7kPYUWAdDc4l5Zaim90TY7RGkFLs/eaU4FVc=,sXvSZhBuzwN0D3rV1SCtsNp62caDzYGxqi7IEXh+Ghs=,5,1,TRUE,5,1,0,77169,13,FALSE,0,0,easy,elementary,1
2019-06-11 22:15:00+00:00,JhbFRMwAG/TqZxErZgiSLvtJaF2wX/P/XSV+yENhI5I=,pHm5o9NLjlO2lXB7CH2U80qF20rcHwHgxaIwnQiSd/c=,UO2hhxExCcYkKaGHI3B+i0nPkSqnS5z2mo3gvVP2H+c=,19,2,TRUE,6,1,0,489876,66,TRUE,4,1,easy,junior,1
2019-05-20 06:30:00+00:00,DFYv5Fv2uoTXUiOTRcCxs/o5pM/XIGMwCxc/BLcE/3w=,ncpSV/Tw2uD3d5TPnUjjXA+mqgn81thyxj8FxznUxZY=,JLIWly3tXVsl52remCYkz1TzrQfBVEbiLxhzOgMPtvI=,8,1,TRUE,2,1,0,139515,41,FALSE,1,0,normal,junior,1
2019-05-17 17:45:00+00:00,TiAWJgWRdIDuuEeaAp4oGGQD4IOM+DPaN15ed5cAy5s=,EeAQRS+kGarrxqFWxO5U2lJ12zE7xgtIiHO9ojBNYpw=,TLG1K8QXbuKpqU63/paDPzOeMdDXAm4eEwY4jI/XXE0=,5,1,TRUE,8,1,0,111891,16,FALSE,0,1,easy,junior,1
2019-06-06 08:15:00+00:00,qWlPuno+eXxldzvGJQH4vaGFKu3LpV9G9CVq8VVMzBI=,3UMCgqaFzwxkOnq4f8/PpYBxsI66yzicdM5uwfuBBcw=,s19IEJdYkNOd9DcZLgA6PJh3VGz9KAXqPvkNFT7KI4M=,13,1,FALSE,8,1,3,74555,28,FALSE,0,0,normal,elementary,0
2019-06-01 10:45:00+00:00,GhDsKI5ZwEdFw3QovwEoxV9qSdULzqBMJSCid3hdWCc=,uX/j5LVl0PCKk2qBUgAktTGQtVdMKcT0MuXKsahNaX0=,KpI5UUioUrWp9oyAXOeZkKTFA93yJ0MMKH9uABrsFhA=,2,1,TRUE,18,1,0,1554242,53,FALSE,0,1,easy,elementary,0
2019-05-10 18:15:00+00:00,8bbR2jQ8G7DmenSaoYFsPv17TeoCKW+dLrYpIRfcQXA=,9Xi5HaV/Z5cinEcWKVZMuef69TOyb3IxHlE53sgUbQA=,grQ3CT9YsrxeTIJxppuL5V8umYjwJXgIlHOU2JNxDMI=,3,1,TRUE,35,1,0,327035,28,FALSE,0,0,hard,elementary,0
2019-06-02 14:00:00+00:00,QtemDI9N64iI3ez/0xALc9uaiq3O7TVMwtV9a4e0LPU=,W4l0TIo0YQXLT/c8/Uy7OLtElmNuNWPODI7HkJ0NaI0=,u5IuLjShuQ+eG/XTdOpPpzFSjMOQy2imnIyZCsFBeVo=,34,1,FALSE,93,9,3,1060321,133,FALSE,10,17,normal,elementary,0
2019-06-05 12:00:00+00:00,wEHjRpBbUtXXRHThd/LS9knPYa7+QtqHuAFn78UYHSw=,bL9LCeyWY9s37YHGGaajw9y6AvwkTvCxHwEL9prznXk=,U5gaiRhY6JhFUr/r4PFEf45Sb7oS2DWcWqytQCEhVSE=,3,1,TRUE,17,1,0,52977,5,FALSE,0,2,easy,elementary,0
2019-06-03 17:00:00+00:00,hxOjZHcJYdk6X1YVXyHiFkyCeGw3r7/5F24lRLm7Wl0=,qkyb1eQM8HrW/1r3sz2c+00GK5edqo/fzRXXgF53eTI=,PVACT5A5ZX0af0+PlI7gwFN0pHBfrts+jEzAaG6d4OE=,4,1,FALSE,63,6,3,99757,7,FALSE,0,2,easy,elementary,0
2019-06-09 18:30:00+00:00,2gSNgld2o/gSX1TpkBR/fuRtehqJUFKCw6H7EWpdNW8=,rQO212wsw18sbrh/TvMPK6d7BsxqTet330Yxso5NhKk=,akMuIKpEHZRI1RoNtUlN+LxEIDxfkjJjTOGAzE8sihI=,1,1,TRUE,29,1,0,457143,40,FALSE,0,1,easy,elementary,0
2019-05-20 16:15:00+00:00,rApXBICygSwhDF3D8jlKScOfbRFeuJ9JcguXYrOewms=,Y1xbm2qyB1ORPl4XEuHig7PZekscar6DdRCT24qu3HA=,lFiUhtuN/PQZE8byFOYbdskqfwHnwJn3SveEHz0bMo4=,14,1,TRUE,45,1,0,652206,87,FALSE,0,0,easy,elementary,0
2019-05-27 15:30:00+00:00,A7Zr2leH0ESf9ewOiYWbdPSeOHWmYdUy2XKjhXoQ+eY=,ViIxd7sl/Dp2C0nC24swu3Cm5o8UkaEMgyMuUp7pq0g=,G+c2RDGzq4jfwDTqqZCejx3TImopiXuDGe/LO3pAhvg=,4,1,TRUE,67,1,0,3150,0,FALSE,0,0,easy,elementary,0
2019-06-01 22:00:00+00:00,CQU3FtrfPmmPfJyz97O7sfuO3HUaPwrZQ1NvfFv5mvs=,EH35TxVqqCRWfd7C+kBleb4yHsq1ycppE5AvnX+WQBE=,bYovKNB7ftwOq5JnQWJsOzliLyfavadjr/H6h3L5LTU=,14,1,FALSE,162,2,0,37186,6,FALSE,0,0,easy,junior,0
2019-05-17 13:30:00+00:00,YD8prBbaXFh6iB0Gb+fF1XYUqkrjxbAGHU2OYDD0dFA=,eckDRfpc73OUXcSW4vV+4Y6JZaIfSERP9bUZIrNtLyM=,1dEHBec/sC4efNFWcojZLP8d52ly9jntfn8fJ0AIHtI=,6,1,TRUE,25,1,0,30490,1,FALSE,0,1,easy,elementary,0
2019-05-24 22:45:00+00:00,wekdhkL7HXnLmdSsXkn3dZaKVeMDwBLA1z1CgqOKV6s=,T0aJ7xmDPBaqhhLPpZP5EPK0XfPj9a1vqdKuvOmoHCI=,9YJmTYtJWm4dlcAi+5XnaC48EigrvskyThIXTq0Ll4A=,2,1,TRUE,41,1,0,102622,9,FALSE,0,0,easy,junior,0
2019-06-03 19:00:00+00:00,etGF7xob9crxwhvSEo5HznM5ei3IcXiJRd2d6OI0UsI=,XfTWhuL8KHud7ThpvXxV7BfPsuMNJNrNzIXLUA987GQ=,+UvNRuxXykd5WAYzZ2PR2MpDrV9XN0agZmGpajgl4/Q=,19,2,FALSE,18,3,4,928800,169,FALSE,0,2,hard,elementary,0
2019-05-08 18:00:00+00:00,aAhZ/PRirV3HSj4twZ6vVmOfYqae4MTkO4/spH75/hI=,Teuwxr3okYRSPI2Y7Nou4wqGcA78ekLDx+wonvRGsOE=,XTCFBXI2Ax2LCSEzrL7ph245tt6ydw/PZiIPoVmokhw=,2,1,TRUE,28,1,0,492669,47,FALSE,0,1,easy,elementary,1
2019-06-10 18:00:00+00:00,1Mu4HQwpCFX0olLoJrHWE+XWq6XIaJ13Y14QePDB6fQ=,PvpLwkJhsaSFDgYgP2BUVWxNx+0ur7BufMi+rTxJHYM=,BknRdH+1/DQRQLO1I9QW2SZ0iXeobSLQbjqcIZF1WRc=,8,1,TRUE,5,1,0,1984137,216,TRUE,1,2,easy,elementary,1
2019-05-08 19:30:00+00:00,b/7+vruO1CxLTSgNbb5lP7vxfpE+8A2krAhgxbPscf4=,QZ6LopqYP/r9aU9mfJaX3+scQfAlYe19eeaj7TW+zww=,KKkFaXvM8BenNDzXa5/KErQwN8Bg2ol4KsAdmYZOZGA=,3,1,TRUE,14,1,0,932383,176,FALSE,0,4,easy,elementary,1
2019-06-11 14:45:00+00:00,7B7E6GOu8Ov1df5g46T9N+RKQu5dJRuUh0Maybb/04o=,8pMUDp4kBRtzPo1x8x6E3RZvxvLworxgH8lF8X/YHEg=,J7guwl8/hhEIAoxGR1cxYxjf5DnfeOX01uDTPRGYEbI=,15,1,TRUE,8,1,0,181404,29,FALSE,0,1,easy,junior,1
2019-06-10 16:45:00+00:00,K+3DuuK7wXhlH9R3kNOwjPv5E20kLubyNkgZe53C2Ig=,J8b8Ok1gEPROB5T/Vtq9jdAFAnS8sLo1ZMsdTpWLr0g=,xEO59K1Po1hpBcEx3KF5QKQv/Nz5WnjV69kuJl+fsHU=,5,1,FALSE,17,2,0,141591,9,FALSE,0,4,easy,elementary,1
2019-05-28 16:30:00+00:00,WE4f2yYoWmS3FBAnpN8elk5CP6Jc/XCtLYJuY2QXZMA=,btutOdU/ny9Ykgd+Tc9xiiMu9JaIcbX/87A/I7MsM2g=,4+wlTSjJblrwk+Q0dzOegO5XS9NSMOnLdtqjO1xC6YU=,2,1,TRUE,276,1,0,271977,87,FALSE,0,1,easy,elementary,1
2019-06-03 11:45:00+00:00,yWQ8RhZrh0+6Qo3e/MiCyVcdH+XkN2w/pnbLpcHLe+4=,v0kd17IRi6S3Pb5Go3lcsG8G+brOsfhuCLG95fqRhY0=,NmgfBPahEXC01wBKwIgYE5WLOzP/BpUN1S0/jJ1Yq3U=,23,1,TRUE,14,1,0,174782,35,FALSE,0,0,easy,elementary,1
2019-05-29 19:30:00+00:00,VeoHidTgVpGFRknpDFa7aFwCnEGvUOR/2vYhO6TYb0Q=,zh/Ht6E99DfEW1ZtC/mgD6MmKmVQEiH09UOhX+Dz3rI=,/3N8stF6gzZs3rcEmOW89ERL71fIb7hyZigxi7PNWAE=,18,2,TRUE,9,1,0,348706,90,FALSE,0,3,easy,junior,1
2019-06-10 16:15:00+00:00,IpqhIA/dfE4WQQIk4TI9R/SWK7X8k8uZJ99EpfIISjs=,gLNrtr7TN1errHKhgFmRSO60rwODerk6A7qT19Ickjk=,0dSAEtQilPzc524+l4Ai17vBbhl2gy3MWUaYntiiTDM=,14,1,FALSE,19,3,0,30103,17,FALSE,0,1,easy,junior,0
2019-05-16 20:30:00+00:00,uZUGndRB+Vp1Kn8VOmCrX6VrRiC64/e63ur89uolROI=,tBr8loWJrEOlzcZDaQL0Q2qMEMUVGJJiWePsXb+7O9U=,v7bHMi7pkAoOZph91bjTj+qryL1KriqbB3pSvUas0RM=,3,1,TRUE,40,1,0,405845,25,FALSE,0,2,normal,elementary,0
2019-06-04 14:45:00+00:00,aFrnVMSwOQwIVA9dzrHeIdq/ego+WmhWBYE7XanFosQ=,hWfAiJgEzK9NSh1jxPBGRiCGV+lYwQ/qoXFxJbFyoWM=,GoI9+GBlz0Kp3gOdjPXH5lEejG/vqQI9m0+35kghIr4=,4,1,FALSE,97,7,4,4050,0,FALSE,0,1,easy,elementary,1
2019-06-10 16:45:00+00:00,0hhHVeULJdulUvTQnSn0kFxgZU4S1mNtStIPg3drwOM=,lJJFjKGiHUDF22MOGnPT/xBTwl4UiGfkYJkNbbJ3VHk=,GinwA8in+xXW99/5WbHLkptOzfOh4Zx/AeC7D+dPMIU=,8,1,FALSE,43,6,3,4125,4,FALSE,0,1,easy,elementary,0
2019-06-03 10:45:00+00:00,levsU+vFZxC+AE2owoEvwtKS49oZki2Ts09On/yWxk8=,TOdFpZ3Xqdh28DnIte6gehxDLIIUkzWMwfqed8sEJwE=,VJQiYOlprpx+8lKZ977afckvV9EGdJmA2y7GPFm4mAk=,5,1,FALSE,41,2,0,31800,1,FALSE,0,2,normal,elementary,0
2019-06-11 11:00:00+00:00,v6jSd386ZoQGJrnnBCOOLGJUcaz/lMvpzUfvxY85nhg=,402dNPbx+4GTuJz3zqGawb4Vh7B9jYsME8+b/b01PwY=,9wQjRLC8FWLma7c9idAsG2srrc8qsHjBQwbFbLKHpiQ=,12,1,FALSE,8,2,0,24190,4,FALSE,0,0,easy,elementary,0
2019-05-20 19:00:00+00:00,EzN2ny7PTh73kC/13Ms8fSZAJ6faoCw1t81xWSpbeCc=,lvobiTtwUsd1ylmrciW7NzJnmmcqFC1J9PmoZ6R8xK0=,W5gtGU7HqAAODcU2bZMXF4ljeXMrOLOmPOML5vt3Rls=,5,1,TRUE,19,1,0,70830,1,FALSE,0,0,easy,elementary,0
2019-05-05 12:30:00+00:00,QPNMeFugsp+sU4OC8i15D6XUCxl2APrso5UfRh3733Q=,mf5PUtZaZKgrMrWPXCK8shRWejWlf18QjoDp60P8GxA=,3kptJAREIa+wHKCLqW93ZZsnZG/02qB6r/ZvQlg/9ec=,10,1,TRUE,13,1,0,346501,31,FALSE,0,2,normal,elementary,0
2019-05-07 09:00:00+00:00,2kI1kBbjMYF6r6suK+smvYW/KP9ZiFGt99jKJooPr/s=,7Q7Ff0raH7ISEZGbShV9Ir0eGA4xKjVISqXU/om3sX8=,oM8+1PpxyFOQPlLPyhF7pLMOhcG1iFbiyOIQla+PrW0=,13,1,TRUE,29,1,0,449150,28,FALSE,0,2,hard,elementary,0
2019-05-26 11:45:00+00:00,9NejzbaqShr6CfMIR2O0opDZFHxJuaplE076A6aUnEc=,WVgEr0cn4ZJnAjSpBIua9uheGClv4buPcj2zQE2Yp50=,XOWC3vElyuiG8H4OOiD0IlfJVl4DCSlXfnSsixi/6m8=,4,1,TRUE,59,1,0,222639,18,FALSE,0,0,normal,elementary,0
2019-05-09 16:30:00+00:00,rO4wba1qx0twymv8avZcdvvxz2KLFBtmwz9WGCfBgZk=,4O/bW47dO93OOFh+q3pUoZX5kXQfbqI8onvu0RriUbE=,Me/KCnJMH/Z25yVnumBflGqDX6XUeEOpLhnuCDHEgJc=,9,1,TRUE,3,1,0,441578,57,FALSE,0,2,easy,elementary,1
2019-06-11 17:45:00+00:00,o7DVFmgQ3BeHO1ZEsAw7GWYJnPoWPNrcQmv2A6F6a3A=,gTX47i+8MQYHcDkBirEicZc7nqG0hNf/20GgU2oQK0o=,Lh0xDAMGdvDCJM/33yyuRV61BNYQ1CPbt86oEoMvWqs=,14,1,TRUE,12,1,0,15780,1,FALSE,0,0,normal,elementary,1
2019-06-05 22:00:00+00:00,I/eaas1xMm4Vo6If0reASO86M0SWU22iXFK/QGS43P4=,rQO212wsw18sbrh/TvMPK6d7BsxqTet330Yxso5NhKk=,PIaOe15ZRUhFs3MfX3G0tt0ypBbBbVrWrqvvdWOEUlY=,1,1,TRUE,60,1,0,14245,4,FALSE,0,0,easy,elementary,0
2019-06-09 16:45:00+00:00,20fh1M4q6w9BqgmgY2mWwc0XLonHqoR6vfhWswaL4tk=,COZ39Wo+uIUO2s7c2VGEHjJf6Vx0xifxVAiaeHtaTdk=,IoDKFcpSGtcrPvOOl597TjVgU4duF3r6MLy7OLxsFkU=,1,1,TRUE,29,1,0,53297,9,FALSE,0,0,easy,elementary,0
2019-05-21 15:15:00+00:00,PXelvBqSZ0an2ClTW7inrEveGZ3DHj6VQqm9JbuHge0=,lJJFjKGiHUDF22MOGnPT/xBTwl4UiGfkYJkNbbJ3VHk=,dYbzgjv4j6/SR8uyrqU0pQy5wb2K8AJyDGRY4wdbmvM=,3,1,TRUE,16,1,0,238881,14,FALSE,0,3,easy,elementary,1
2019-06-11 20:30:00+00:00,AvSpkkqyIDfRSNdzV5SgD/G1xD6i0Fa1fLaa47GRh+w=,B8R6Hg4V/F/7VfoeoS3JflqvHVf/8wTTpw3F+5QRK0U=,xAfizR0HrfzjgsaMvzNVEQGDf66ln+4UYNjuJai6Qhs=,1,1,TRUE,11,1,0,304086,39,TRUE,11,4,easy,elementary,1
2019-05-11 19:45:00+00:00,LPI5OH7uS8dbjLGXYVJ0p5/IwdW8SPV0upSGhzP/p3s=,xaWHtJt0hf186kbfofLHHt94c0qSZE3L7nvrmIAexws=,s8oaL3Mt8saQwnirxbvExm+poMx6Qi03odQp2ItgK7I=,5,1,TRUE,9,1,0,374534,56,TRUE,2,3,easy,elementary,1
2019-06-04 20:00:00+00:00,5fnVFGfLaogpb4X1vT4d370fKiL/A24j3xKTcPXN7ME=,tOR47i7wGbuHkGxkhX9tHItMHHuJtAttsvHDOjDRVOw=,oEh/A21zVyVcn4eNOKCpKMUJK4kt8lVS1ogSxjFPNsI=,35,3,TRUE,4,1,0,55288,15,FALSE,0,0,easy,junior,1
2019-06-04 22:30:00+00:00,2inRNulnjPOOA/54lFaIhYpyHOP1mWmwybIZcVu8gZc=,BG5tyd78Q/W+eQU5e5tUTKS14+tiZ6//Zftq7fxiLYE=,HJ0WldXZjFokRkRAHc2JIl+rTrfi5DtS0U/Irxq2eUg=,23,2,FALSE,56,6,4,1351492,189,FALSE,0,2,hard,elementary,0
2019-06-10 16:30:00+00:00,HqgujjaGEayqNfnenpsHm1/0JhtKcoubugzzto3w7Ak=,j8b2h08zIbWHp6sKBsI0qaQuiA3vUGMjaYZFFE/gQ3I=,njGwNDZmnaFyeA7QOSm9Yb6G4P4Q/1FdzOBnLJBXBoA=,30,2,FALSE,40,8,2,169532,10,FALSE,0,8,easy,elementary,0
2019-05-21 08:15:00+00:00,aOS+46n+tRd17cvnF+OjklmpWjuHSmfFogNr2jFHVvY=,qcuzdjxW5qVsEjL1f0auqwwjCQ27dwz0g7NpJaBDaIo=,AzuuvE5DMqmQ8CU+x2FUqsnRQptzE02hYb3y3kgLOKU=,13,1,TRUE,10,1,0,321823,19,FALSE,0,1,hard,elementary,1
2019-06-11 11:15:00+00:00,dv6Oxle1zOQYgKkm/ngYHF0NUaUeU9Jd/HlGj37sQZY=,FJV9jFDQLQAIAZoc7YboSSkQOkS3dNtCQAVDL874AKM=,XXKs/DTAWvV5XQUZUw/kufEB5FG6FVTt9zXg8Aq0oNg=,5,1,TRUE,12,1,0,128395,11,TRUE,4,2,easy,elementary,1
2019-05-05 08:45:00+00:00,B8dL9LYz1UppPu8qcWD5JVJOdfEsY/91qHxA/yBytJA=,eclQFpzMm/3m7MGgQaYOOPnvun/s4IcQzDok5QphMys=,uyu1jCW6E2UAAPNxcprFZwFgmfxcyjZGpWfJpJY3fGw=,5,1,TRUE,52,1,0,257460,56,FALSE,0,0,easy,elementary,0
2019-06-10 17:00:00+00:00,TdPLpzbSLVVQiQzGbOJ4j2+qgSMaMR6/I/RngWmWc3Q=,SVxqhYXrH6SfIgcbLQ9Z+95ZeN14VIMuO/gr6OWgXBU=,Z/9V0+GuwdkSx5qQFkj37eJ0wuOrMs9IBPnt7RykYzw=,29,2,FALSE,24,2,5,335325,69,FALSE,0,2,easy,elementary,0
2019-06-08 11:15:00+00:00,mBkdlsYdIT7faqPYDI/lg/c5gTjAaOvOm7PAmWH6Bpc=,evRRGINVvP8D982nKYCUr6xI3QP2Mx+Fvu2ZIrKNajM=,pzXxjL2sdD5LOcTLVRozVq8hWtXiz7rU1RUfN6sMLRw=,7,1,TRUE,9,1,0,54164,5,FALSE,0,0,easy,elementary,1
2019-06-03 16:00:00+00:00,WqUPn/azUmJujHpZJjAhYEbkUUA1iZPdrjvIKUntvPI=,9mYZdVIanfb2q60ypmKFtC5A+DcaoFToPY67MkZPrxs=,EnGI0B1LknR8/IK6fOZsNu/4KRFIU5eHYteOvbmpLAQ=,3,1,FALSE,54,3,2,131879,30,FALSE,0,1,easy,elementary,0
2019-06-05 10:00:00+00:00,aJh+mtZEoeKZshvEDQKncxpb4oaXdd8i3mCv8/tr28s=,5ZJ5qSJYX6dsa9HODIJqoF60NnmdmYfFjBKCus7D7og=,oEj9EbWid9lLocLNTG5JDqsoC3+zGBIfQ+CnWv5HnNQ=,27,2,FALSE,9,2,0,258497,49,FALSE,0,2,easy,elementary,0
2019-06-10 15:30:00+00:00,G2fkxOKMJw8404UlbGMCTsENUMIvYx2aBDXnXUmnWig=,hv7kHCAIdj7thZUmlqz553leG5bFNYgzXmLfB5m4Xvw=,pwVPGe5GqCNteJJnf8+rr5KtBE+asUz4OdfzPl2G/pk=,3,1,TRUE,6,1,0,15623,1,FALSE,0,0,easy,elementary,1
2019-06-10 07:15:00+00:00,ABKP8WH82AxWOa343mkZiQkqpXmWAEugBE2GhwO6wWo=,Gac0tsJ6sYFX0zK9L6kkirwp3tvIjB7XfBt/4n74c60=,L6i0apmXrH0sDOZszNmvcmCD5OoLp9ElasQeNNHWXB8=,2,1,FALSE,15,3,0,928556,83,FALSE,0,1,easy,junior,0
2019-05-28 17:30:00+00:00,h82SaUtRY1A5rGiOMN7Mxiq174a85INfvWgriz1rUg8=,GXHkSyhWAOB0hH/wOko5D5pr0II7SUPrjnejCj98N8k=,KYdWEJa+1PlGWCYi+LwawaF9WBRKu5dHGOtHcDVM5lw=,2,1,TRUE,25,1,0,184023,16,FALSE,0,1,easy,elementary,0
2019-06-10 16:45:00+00:00,g/YWouaikJnaT1rP8qnIYRncf3ITuKdaAd9CwIZU9Go=,zh/Ht6E99DfEW1ZtC/mgD6MmKmVQEiH09UOhX+Dz3rI=,HZX5Zrao2kxcf/9FYtNCR6+CnAGd7zS27zQKVEaKICk=,6,1,FALSE,41,4,3,161114,51,FALSE,0,1,easy,junior,0
2019-05-20 21:15:00+00:00,8VOsjjFPlwjrh7UZZuA+EBdH9g90XVqi/1GtfP/+Oao=,NNDeofPcfsq3nkylBjexLeCKrf/SETj91zj7YGiS0FE=,Cdxr+OwUw8dSBtEiMczrqdrjCwbqUg1f3xLB3nmJVHo=,4,1,TRUE,19,1,0,49596,5,FALSE,0,0,normal,elementary,0
2019-05-30 20:15:00+00:00,pmVG8iKSVrmhHlPTfZhSLWweNP13tnX6P/Jrtxy+H5A=,COZ39Wo+uIUO2s7c2VGEHjJf6Vx0xifxVAiaeHtaTdk=,VcP/q8rhY4f3rFpbBYwswUbEB5dJFFAgwtwP6nzqb+Q=,6,1,TRUE,11,1,0,389592,50,FALSE,0,2,easy,elementary,1
2019-06-03 09:45:00+00:00,8OPyk1ahpgVYcXz+GJkbdiSCc96ahAbT2hb5H8Nr+JM=,IH5IsJ7NfivpV8YRPlcRNiwPmrtI+kJpCmIU50BzznQ=,EulwX9y1nLWj7sUGx0SIXZizGu9S8uYOTftSrU9EMIs=,49,4,TRUE,4,1,0,605474,70,FALSE,0,1,easy,elementary,1
